2.284603744214886989e-01,9.321109434036149999e-01,8.805209459473939404e-03,2.609438603228886322e-01,5.587918409285631549e-01,3.334580936591124978e-02,2.496824664357495394e-01,5.859690725347761475e-01,1.100433864804541972e-01,7.446983591006947067e-01,6.963828533945617405e-01,1.352434399535696885e-01,8.625310740078101501e-01
5.529073234169767925e-01,4.847841035636923923e-01,9.893780784488448443e-02,9.350180087149537744e-01,8.414785072076813588e-02,8.820544652640061045e-01,1.766613740733402604e-01,4.881624755308680008e-01,9.461016688433820931e-01,8.632991747979688046e-01,9.585912728838307251e-01,1.044304556708492981e-01,9.355046250215178771e-01
2.248804310706497001e-01,6.631380125289489946e-01,4.040147948623262764e-02,5.397878131361323328e-01,4.467637989731100268e-01,9.531354526569058017e-01,3.720476731003244941e-01,5.190458391754793066e-01,6.818236334604111937e-01,6.089053545705037651e-01,7.362802989213587113e-01,8.552611480981477943e-01,5.340951705258680793e-01
1.956072302327709345e-01,8.809703431185821332e-01,1.194560688490503564e-01,9.918577499155345478e-01,4.489892535551509578e-01,1.560747972284740603e-01,2.617987522321334470e-01,5.384390039667077410e-01,6.714186720613359860e-01,1.341495882525250982e-01,7.994902990195184023e-01,8.103047489551140625e-01,8.130850656249249964e-01
4.827173293390422115e-01,5.873065341770323800e-01,1.847058436583681740e-02,9.672070988525632851e-01,9.369648474991628673e-01,2.404407350686182943e-01,1.094052019912690188e-01,2.426337874345446677e-01,6.643157868914402187e-01,3.577876378057349704e-01,6.620908464839153629e-01,3.435524322074423598e-02,7.011405117091499273e-01
2.679823992765073548e-01,1.705028819785023853e-01,8.912016489278640208e-04,1.375373510961600543e-01,1.649259558103686185e-01,5.601647157297702240e-01,1.166370099200575439e-01,3.858730306129177778e-01,8.372710288737218454e-01,3.675611698065053279e-01,8.324473418892839316e-01,5.219536235413224645e-02,8.334024558257323578e-01
9.839200858027163932e-02,4.107810891987138113e-01,7.375566407320266471e-02,8.194298266338264636e-01,1.306058442540002362e-01,3.565354052402072149e-01,2.947463286430244134e-01,5.594912974488274182e-01,6.230449357221730100e-01,3.007708337446510782e-01,6.965028522657173982e-01,1.084002921559773513e-01,9.191495817396176937e-01
1.172574553322002222e-01,3.275591847648733346e-01,8.248202056081455069e-03,9.684786938850910021e-01,6.546846289225525251e-01,1.837524399382275408e-01,3.017515791312660456e-01,7.048490028760463488e-01,9.934288421133182778e-01,9.552198114134430318e-01,5.433330058470459134e-01,1.149895109820106009e-01,8.211926455480356157e-01
3.736378862413730628e-01,7.495651367444113866e-01,1.760421040750884680e-01,5.244680110661860128e-01,4.819309043418360528e-01,1.555077082377462894e-01,4.520155521666504583e-01,5.517108881264367604e-01,6.979826386861415211e-01,3.168554944476131841e-01,2.630541285258438666e-01,1.612741810519879859e-02,6.585481850401829762e-01
1.057746671970881680e-01,2.181994517090262153e-01,2.774753352302491427e-01,8.964787700947950411e-01,7.280799087289978599e-01,2.217076017226611295e-01,2.335613136745641194e-01,4.749841904715590424e-01,7.681898412506135143e-01,1.362696697082665942e-03,6.273636169165690557e-01,1.676833291241919266e-02,9.440420230886215069e-01
2.936551689540500831e-02,7.223214854552734154e-01,1.620314642911956371e-01,6.542971574460973994e-01,1.433193317708978398e-01,5.396512891670662837e-01,4.326999733047608432e-01,5.398152533176352463e-01,7.008915328459842664e-01,5.533608025988413504e-01,5.962535534299244766e-01,3.502968032354558670e-02,5.678128655788859946e-01
1.651248694179109355e-01,9.731602834873819274e-01,7.003750351133009033e-02,6.461385311977591028e-01,7.535579472868122464e-01,2.398942483134081094e-01,3.421480503449882971e-01,6.077632234987315751e-01,4.769420459741932072e-01,3.173687183036647541e-01,3.544807562956112656e-01,1.733030892591732597e-01,7.843137475774740741e-01
1.273070664040669708e-01,4.004206623208365068e-01,1.184296305635132995e-01,7.835060944622687096e-01,5.577525829342567798e-01,9.634513607010782854e-01,2.158770447406842541e-01,5.007432270090514947e-01,8.573837911085129271e-01,7.614326472855760253e-01,1.708379140832796406e-01,4.192057343415833692e-02,9.624839235910985780e-01
4.948899236024484338e-01,9.455824069409940469e-01,4.080119163298878693e-02,7.761466218089949631e-01,6.435841821211036873e-01,1.572499408670123833e-01,9.574423516213637075e-02,2.899252907974790849e-01,1.015907119234376044e-01,5.346351937689908240e-01,7.232450787047475238e-01,5.497382479045465065e-02,8.945421625429821333e-01
8.730106716315086945e-01,6.717958244868108553e-01,3.951707050264274823e-02,8.200045199258563233e-01,3.868475297494492482e-01,4.014813341103271593e-01,4.193339823714881121e-02,8.938928987670169413e-02,1.845830465988226310e-01,1.505326528397047392e-01,3.381178500239361284e-01,9.589603894560205788e-03,8.220146994250577821e-01
3.278172251840181239e-01,7.983298649338091968e-01,6.965575924022326948e-02,8.798123768131239641e-01,2.653398649939427978e-01,5.362642426611473612e-01,3.211765298377233790e-01,6.181729181967821063e-01,7.988294835033658003e-01,7.392945318760335560e-03,4.959949288507663478e-01,9.228599125609877607e-01,6.345769706009820599e-01
4.253357218885853719e-01,8.563140539115712269e-01,7.382661324112849144e-02,8.703706021736120624e-01,1.704125115546138991e-01,2.977687166709963584e-02,4.410711958555902923e-01,4.977430320084065274e-01,4.815751272715665943e-01,2.353490530816884085e-01,4.722528988294871777e-01,6.716918218915468586e-02,4.596279702262574540e-01
2.962675583710072669e-01,3.237136513975549246e-01,1.039372839163473783e-01,9.264773992745656273e-01,2.879173108670433079e-01,9.178293927020627629e-01,3.027396686060874753e-01,4.894626205868193303e-01,7.190405264768139348e-01,8.735037627938716520e-01,3.271693510332434052e-01,6.368469764840734015e-03,4.436862840070827652e-01
3.222962317240919417e-01,9.830590734966365707e-01,7.549810538893353407e-02,2.707350448398282428e-01,6.604798442413550852e-01,5.138688700876518078e-01,1.950352552981727827e-01,2.101442491345215657e-01,3.689378241808717318e-01,8.112985042753120268e-01,3.334710902311335268e-01,1.557733816464834664e-02,9.395424762089682469e-01
2.234264983113101177e-01,4.675759980128194604e-01,4.145158791252656627e-03,7.485051695394117077e-01,8.394732502712330957e-01,9.615685861592678796e-01,2.808639879188205013e-01,5.246163856525352109e-01,2.239147539286001631e-03,6.530777107766737588e-01,8.550535336424796018e-01,8.123922019884599610e-02,6.955463853136276686e-01
4.007353028123640248e-01,6.023029404596954572e-01,8.106467930952299117e-02,6.223873176080787495e-01,1.196055427398979853e-01,7.717775749596683665e-01,3.518006677059734022e-01,6.225354096799703418e-01,9.349307477583145287e-01,5.360059336053990542e-01,6.392651431944907925e-01,9.484925485293405067e-02,9.677404595709957480e-01
2.164652513845488624e-01,9.888759322471507573e-01,5.290296039143793649e-02,5.541350432677236704e-01,3.350947511373295606e-01,9.559190482566403135e-01,3.713818337551038073e-01,6.352488669044564773e-01,1.825245486324871269e-01,3.541907478639624296e-01,4.866708789290793424e-01,8.767327404555977921e-01,9.181667064119594102e-01
2.353959132956244815e-01,4.942133096743257514e-01,9.058276211082239016e-03,4.874474553213630212e-01,7.164274814533743152e-01,9.572993355500071244e-01,1.940909480291728162e-01,4.729883576025566416e-01,9.001180529962461430e-01,3.075922809012768822e-01,3.845710770952994739e-01,1.038933990346417868e-01,8.041747375840448964e-01
1.768306138237454306e-01,5.905237374283566210e-01,3.555951817248859115e-02,9.940136581869297716e-01,6.143149396325686684e-02,4.779094976261953898e-01,2.666278068752795383e-01,5.945677200499023263e-01,9.023280190469528117e-01,2.505623662874970625e-01,3.334347633176828474e-01,7.996250947135186138e-01,8.529689501277472052e-01
2.908654920060058657e-01,9.096303512126654445e-01,1.756913562696038600e-02,7.313686965426239306e-01,7.573653785966262264e-01,2.499645021630314545e-01,2.032165460384975919e-01,4.724109220232202144e-01,6.677900563126015765e-02,4.337801163675334415e-01,2.953108272537696699e-03,7.002526540242962616e-01,3.087695528904300657e-01
2.617424686821834268e-02,7.327399803240631782e-01,6.472673434968201356e-02,7.985377236411747015e-01,1.156199554655013007e-02,8.645685888812704167e-02,2.726408881093951297e-01,6.266807057876789822e-01,9.593170431429680622e-01,1.269542818634064041e-01,4.410340530172403017e-01,1.384319829565536786e-01,9.201305196867398672e-01
3.654974818102186829e-01,9.847388618310747299e-01,5.803606595465971019e-03,7.968388198890414831e-01,1.579900537030465291e-02,4.127501559874271475e-01,1.742649321446052557e-01,4.086103373479921252e-01,1.735045354354297631e-01,4.935672534111283927e-01,3.824476787581118087e-01,1.180439007639374482e-01,9.856425199672904647e-01
1.028378463087342709e-03,3.293683253680965706e-01,1.273045586572307819e-01,1.635992995616986079e-01,1.253037441515502115e-01,2.565665780262520457e-01,4.467237987865044779e-01,3.179586339521298655e-01,8.799546439530153696e-01,6.161494203285614590e-01,8.550723186932310815e-01,8.869520068287128911e-02,9.699960105665640375e-01
9.196423758830507555e-02,8.362490503101682737e-01,6.051035286610617625e-02,9.362102938250362882e-01,1.845830360538264214e-01,8.666865604435106674e-01,2.946942239306654665e-01,6.550893270203189678e-01,5.460329057996695656e-01,6.885112564924669165e-01,1.817692151956926683e-01,1.988833532454094000e-01,7.240004368291356185e-01
1.268722501862318275e-02,9.819473779581945339e-01,1.815552534281418273e-01,6.516998399052704727e-01,7.661917921470922099e-01,9.084302795002630049e-01,4.434357436176974421e-01,5.039580885204471006e-01,1.283969443305884583e-01,2.999042835312143440e-01,7.033706803212635972e-01,2.750380250762896051e-02,6.618539419485485187e-01
5.165678996942779655e-01,9.005631513040938119e-01,7.294772427410656235e-02,3.429350832466306898e-01,8.662115987573387743e-01,2.915117773898394660e-01,3.936505370528329273e-01,4.361899239076286738e-01,6.508372443401723162e-01,4.430223034273323979e-01,4.872749043151257675e-01,4.572298402857610800e-02,7.735428901427807702e-01
2.388900626367357338e-01,5.915163000025843720e-01,1.590883053993328300e-01,7.813810985964853018e-01,5.732388221566188102e-01,4.398444831413733658e-01,3.561538914167968750e-01,5.102844222978700772e-01,9.958482659591749719e-02,1.063106998391789570e-01,7.515303554301446809e-01,9.426197849651418714e-02,9.627408837651688644e-01
8.456300789610933233e-01,6.191718685190102933e-01,1.649956963267595889e-01,7.519921110138189091e-01,7.122669889732133885e-01,8.658128001365194004e-01,2.489543425209225225e-01,4.491230630995578510e-01,1.918445053531246947e-01,9.247307329872287429e-01,8.346043778334709673e-01,4.647367952424785731e-02,8.695334313837932427e-01
3.823077172754743014e-01,7.875327443375058634e-01,5.252841186909285032e-02,8.972369357989996574e-01,9.080500260226157527e-01,6.722086510013680627e-02,2.925575275261202979e-01,5.382370934931097750e-01,7.391030251791164130e-01,7.929565513153390421e-01,8.476005228908961575e-01,7.194324850629935098e-01,7.022063368109084935e-01
2.364319233149407840e-01,9.021430507149047484e-01,6.178848071835774114e-03,5.368305875373866609e-01,4.758085774146874058e-01,9.445841431396140297e-02,2.438696038500747232e-01,5.210441946176864736e-01,2.013806656374086401e-01,2.515290514814905176e-01,6.915044545275617072e-01,8.236114596991730430e-01,8.210973201696913915e-01
1.820909515453336125e-01,9.639427047971791396e-01,2.372206231063227477e-01,9.854506695135060168e-01,9.299190024665502374e-01,9.860225796134182152e-01,2.176241050754565975e-01,4.577470284986122628e-01,9.618325186546760053e-01,3.105686160233982473e-01,6.326764485626632517e-01,1.256211175244847933e-02,7.483087412878149935e-01
1.562835467765181230e-01,3.689140858785781019e-01,6.422803183761538470e-02,9.012487116196984394e-01,4.561869208812103782e-01,5.982911414929933391e-01,7.758799131498816948e-02,2.247824955966467586e-01,7.796665342089390549e-01,1.806333856518298475e-01,7.032464642657392240e-01,4.820706540669783546e-02,9.401914012348138172e-01
1.026621653917368926e-01,6.929849788309556669e-01,4.652208293585713417e-02,9.182501191565632936e-01,4.644245871446979201e-01,3.391858099061129117e-02,2.757410419711037175e-01,5.470417273050767193e-01,2.310886290012141853e-01,1.914099462953707809e-01,5.645141384137731810e-01,1.553297664483596074e-01,9.675806962627004904e-01
1.558727371172440312e-01,6.882072472700612176e-01,1.679035693077246538e-02,9.343619063646981804e-01,9.211345401914392550e-01,7.246549385282884392e-01,2.533275191923310965e-01,6.308463237959880399e-01,8.017345449888835240e-01,8.012150525327762507e-01,1.826603411540435040e-01,8.214893197114639944e-01,9.930976992307278817e-01
1.647977896597021541e-01,7.113939338215471420e-01,4.681578916830075876e-03,8.222241285145757139e-01,6.431027332172455369e-01,4.781236169171761974e-01,1.651647345649647214e-01,3.528783212676523950e-01,9.598306870882181707e-01,5.282692530281993815e-01,6.901486932977758393e-01,8.850722347006546586e-01,5.848246283627347442e-01
2.455901531379600655e-02,7.134149483462491892e-01,1.973134174725432732e-02,4.857205888029783036e-01,3.572689909140724929e-03,7.428683363309096510e-02,2.775357093960709731e-01,4.650913481227174628e-01,2.027498164913235090e-01,5.774219485855311973e-01,9.945617652008716947e-01,9.011908188764283789e-02,6.839369939297414991e-01
4.656010449263037199e-01,4.209764862216057724e-01,1.228334159065417319e-01,6.712431055610900144e-01,6.606399324528231531e-01,7.259049773250841886e-01,3.423132277772260590e-01,5.452197590508266467e-01,2.927938365247181318e-01,7.700423662367775757e-01,4.263955942394760390e-01,3.991470024124044169e-02,7.877590894034512958e-01
1.242164567936339115e-01,5.530226125130888182e-02,2.486201799745817453e-01,8.397554898883445862e-01,7.301085590948236392e-01,5.747009619200933450e-01,4.066503129927918625e-01,5.894082940978904173e-01,3.144246334077405169e-02,7.408106615022687080e-01,5.455393666060134317e-01,1.000776982697459960e-02,8.062769930775084415e-01
4.485927048415908613e-01,9.197635367728905775e-01,6.976477221329013823e-02,7.298036510498442375e-01,7.526419403756005044e-01,7.928904865983478212e-01,1.616606524691462932e-01,4.327140680304618625e-01,3.988998248027297855e-01,9.827781757569821197e-01,6.583046405637044129e-01,3.237256140659772186e-02,7.172023065799060237e-01
2.753703094017545538e-01,8.672480732285443583e-01,1.072397829458263674e-01,9.564768506482393962e-01,2.246774887909372964e-01,1.199302882670424397e-01,1.954629748824624480e-01,3.544629227947964090e-01,1.584721713790330222e-01,8.533666172852807374e-01,3.892335596853794266e-01,9.911623167094023579e-01,4.161297714863728681e-01
6.764390743424164576e-02,4.960447298069876609e-01,2.934437626181529701e-02,7.642952748447844336e-01,4.893122415126606173e-01,3.502255709096836478e-01,2.264050590211177383e-01,6.584346891822911996e-01,2.251008181873289660e-01,7.326300651855762736e-01,4.078409268816599598e-01,9.014486012747602306e-02,8.460683176617544987e-01
3.250389051832905940e-01,6.716941334978843159e-01,3.974167116981497383e-02,3.424833492304825144e-01,2.908367315975959322e-01,1.241421925409157412e-01,2.695770363829196326e-01,4.555116496153986949e-01,8.340204058898738060e-01,1.211217052687533213e-01,6.723272320000516222e-01,9.768194690812407321e-01,7.320855469916144331e-01
2.853757926677616963e-01,8.036749886412578592e-01,3.933185200022815131e-02,6.268697850628214274e-01,4.687857613370297605e-01,4.188977478210256233e-01,1.686646918337108003e-01,4.851735984308819249e-01,2.948397539293320380e-01,2.015928816450318628e-01,4.648917481585771450e-01,5.887441469572574082e-02,8.785421334873989574e-01
2.840931859181782260e-01,9.083729439723957633e-01,5.590374890037019817e-02,8.302408916815376960e-01,2.328123247335929236e-01,3.285535527463081529e-01,2.399896451772635109e-01,5.795072270947627668e-01,8.414098063357211554e-02,9.725199111212949887e-01,5.711642357089106170e-01,1.173169613939604172e-01,6.952286094343667067e-01
2.798221470551198742e-01,9.686558808986996949e-01,2.518711646597063814e-01,3.549695009522312317e-01,4.452950354809525058e-01,2.239525467347343035e-01,8.801804417185647988e-01,5.618546758167539679e-01,1.581070536600137633e-02,1.167961954824808801e-01,5.311433879355920151e-01,4.566493970707297123e-03,9.181588393705505391e-01
2.671057439871097339e-01,6.334553526998996098e-01,1.406980541873176227e-01,7.536586488032299691e-01,2.611371291698568742e-01,4.809475334534597524e-01,2.239465373032996087e-01,4.076961987658792586e-01,8.628087232530000650e-01,3.964219753693400961e-01,6.523953320937002642e-01,7.536335443124997369e-02,8.443905402682304606e-01
2.152504968172355149e-01,8.574705354990640460e-01,1.250506836424605250e-01,5.246555159831345350e-01,9.796211574361808339e-01,7.924780237745343570e-03,4.024684486892238233e-01,5.321349339150509561e-01,3.836623427933065766e-01,2.838199888429843165e-01,2.996523438731677480e-01,8.462684675075005103e-02,7.145179815201289086e-01
4.012597384482669005e-01,9.566313197310032379e-01,9.933357646774310101e-02,8.498642022630926718e-01,7.897471196462237941e-01,7.956085441497710020e-01,7.770318793581443284e-02,2.816965149999722806e-01,7.518968659171143543e-02,9.103021100459823822e-01,9.400992366273103196e-01,6.745053097068898218e-02,8.655289888043140589e-01
1.863761980024271070e-01,7.878639748362445960e-01,2.610311606097448500e-02,3.278038317202498497e-01,5.287286085216350573e-01,5.079471437672188339e-01,8.853971694454343400e-02,2.304953591987916051e-01,8.112070491007866702e-01,6.495768458680524216e-01,1.043833111960741356e-01,1.223312993757108558e-03,5.345142303033525444e-01
4.312937915046850534e-01,5.342103926757788557e-01,1.947273253928083481e-02,9.009330648819513510e-01,9.946344124613398785e-01,4.801010923033488531e-02,2.910749860474793893e-01,5.773713791599630607e-01,6.659395648420712854e-01,7.226865894771483667e-02,4.083083896802655044e-01,7.231665875916037933e-02,6.885523859555741089e-01
2.426227915529343138e-01,7.269193058073737390e-01,5.301687002354660283e-02,6.667150251771974956e-01,4.716504659698639301e-01,4.597782907258665119e-01,2.628609129872406802e-01,5.468853003124151124e-01,2.255823986249351210e-01,2.446358984174785700e-01,4.491320888103922382e-02,2.360226098442811393e-01,5.892989504387073918e-01
5.611408806541662297e-02,2.275858649081200502e-01,6.036783022299962997e-02,3.027267943397007333e-01,3.257975995034494421e-01,2.873416702322376670e-01,2.035684716715904230e-01,3.343582223241742257e-01,1.213689737805965230e-01,9.933393606634965955e-01,4.779524599305701171e-01,1.167964945128063814e-02,8.604346991742981565e-01
3.230170098335238826e-01,9.273922496767905699e-01,3.794875647840634247e-02,9.722240424829974303e-01,2.264508678369951955e-01,3.756684278102883079e-01,2.152675533167773825e-01,4.820653546366330255e-01,7.484390821608047917e-01,3.635916457088139708e-01,5.409397553116506163e-01,9.036352212617366764e-01,7.835603130046870923e-01
5.203507854683646627e-01,7.281827233436801716e-01,1.501905814026297525e-01,9.933848343868659780e-01,5.347142850915205248e-01,4.895608723854005806e-02,3.128625295695198760e-01,5.803597148229270308e-01,7.232380845634103217e-01,1.557234594008576334e-01,5.751483582311126552e-01,7.961691681785421082e-02,7.619396038383224878e-01
1.737731082958582363e-01,7.672433096957658183e-01,3.508918902777191651e-02,6.849526815991441309e-01,8.462202051280611759e-01,4.155532308198874869e-01,2.036979467355488627e-01,4.840859543213781313e-01,6.292201169520402759e-01,6.695834620016957173e-01,1.647320914699766936e-01,6.791339013961857907e-01,7.867125162817745210e-01
2.153216076671125023e-01,9.198686867421510538e-01,3.410092007009668524e-02,4.514425047909381705e-01,8.204876419388906772e-01,8.375182399792354682e-01,3.576396415400121542e-01,5.902947602675964189e-01,7.353760302664954507e-01,5.717712900101545870e-02,1.520674907162439249e-01,1.258451872763891588e-01,9.191581744922486807e-01
6.128707177655675631e-01,6.762299012735891734e-01,1.212132004910759786e-02,9.273027603914630879e-01,9.556643524428289904e-01,1.885862990409303830e-01,2.055645786359979743e-01,3.969951477343853785e-01,1.442790999100040938e-02,4.291745771609449811e-01,4.839770069852057377e-01,2.222415255657872457e-02,5.522153463275397689e-01
3.091282567524548108e-01,7.433307492694388730e-01,1.654177125767121170e-01,6.748245687098616274e-01,3.714859389155977798e-02,5.293139130631083766e-01,1.180265406379917836e-01,2.455133394490004450e-01,4.909476363117368791e-01,2.350475602147942267e-01,6.726916403909783959e-01,5.579191223727486548e-02,9.954469902940962234e-01
5.602682603191396771e-01,3.505424288563802060e-01,2.338260817221082810e-02,7.196519472981227628e-01,1.553069900447926477e-01,3.407550671283485766e-01,2.732621344109129602e-01,5.610537151010861479e-01,5.847006685454347874e-02,1.996601684675014532e-02,4.062657874145996217e-01,4.315289280833467522e-02,9.266852823841862374e-01
9.869175406550131369e-01,7.686288101886176172e-01,9.692031934023814799e-02,5.204275754862061065e-01,8.510122832923474601e-01,2.748903752592659622e-01,3.059637677181080706e-01,3.706737006683048508e-01,5.321478994590221889e-01,2.602445010675502601e-02,5.955207879577602004e-01,4.560351993833589024e-02,7.792734139776447133e-01
1.164647300877097447e-01,7.118470748710624685e-01,5.035889305894125645e-02,3.023157147562396396e-01,2.833046421341300913e-03,2.741744188183575792e-01,3.703454152282328327e-01,4.075703227907965243e-01,9.008282584813903648e-01,8.017947842338483122e-01,9.675184740492239754e-01,9.314260457996899056e-01,4.574537950817909593e-01
6.520369005380022287e-02,5.652272288820963109e-01,1.974757991524556111e-02,8.547256402628501393e-01,2.344909887114169367e-01,8.696375161594770420e-01,9.246683301204394745e-02,2.946124600663614368e-01,6.288147921785030015e-01,3.766986797253324415e-02,5.240265350512647302e-01,4.594093936704080061e-02,7.358309113392879075e-01
1.622668273486046475e-01,8.758842751508699731e-01,2.117098917483850595e-02,9.805208193444335807e-01,2.860258256771102126e-01,3.313178508653626952e-01,2.934176456934801669e-01,5.577111740315915389e-01,2.329628280199104173e-01,2.101257425789966327e-01,5.586843436138878571e-01,7.350249106646936648e-01,7.591581413462690220e-01
8.625073946475495523e-01,6.806610715043670545e-02,5.025278379558328901e-02,3.438700788321613633e-02,1.487915532893915316e-01,9.591651018071155610e-01,4.035937859301248487e-01,1.974270625253186084e-01,2.750723566907392614e-01,4.552813750220474631e-01,5.688549298285330291e-01,3.307693110231724187e-02,9.952748335125158885e-01
7.215408529452760344e-02,8.543831921918422223e-01,1.241597448118251235e-01,8.637082817713392924e-01,7.587232310804495894e-01,9.201982181717709430e-01,2.140637488577863401e-01,4.016902704405220792e-01,8.218344122115101014e-01,2.606439589163325188e-01,8.007620842372504821e-01,6.768196092817391207e-02,6.916696344357344817e-01
4.536798222633305899e-01,7.189990806500025089e-01,2.534505853990598467e-02,7.681532691499481924e-01,9.955717896957196889e-01,4.350785471386987568e-01,2.073829320481590521e-01,3.528662133251684319e-01,3.509323906605711363e-01,1.448363572714661540e-01,4.337225333463777810e-01,7.153596269530981822e-02,6.131298844639544443e-01
2.732083103813832681e-01,3.898945773537547677e-01,9.742265434958108372e-02,8.026267303493440641e-01,2.854702374379606278e-01,2.084225930936617344e-01,1.439788036385944991e-01,3.457610453907776771e-01,2.727716314125510078e-01,3.101378626756009504e-01,5.627795100194616928e-01,7.493956524399481012e-02,9.435744856731005381e-01
3.986864364485910306e-01,5.856806677177798237e-01,1.203132845503379622e-01,8.923386202442472603e-01,9.750825138958931770e-01,2.971283998166083240e-01,2.277452751493037608e-01,4.621308162860525703e-01,3.561537227161704067e-01,5.844938497695767454e-01,5.466320094944782104e-01,2.710214624348594725e-02,7.161849769275028255e-01
7.767753411412825493e-02,6.088339830442799361e-01,3.270414018579126392e-02,9.202190304661158615e-01,8.631367351357877027e-02,8.837814394536089857e-01,4.399935445213287721e-01,4.304949095294081651e-01,3.401418449556459223e-02,3.060497821074410485e-01,3.373174394783939878e-01,2.080592304599349074e-02,3.428970942483134943e-01
3.149507122925959690e-01,7.956536910372805638e-01,1.866427712838774067e-01,9.076040059828472950e-01,9.105506475771180108e-01,1.410169374804031150e-01,1.879859035876996209e-01,5.331992501203107748e-01,4.930468663803425633e-01,8.504357714314761951e-01,4.775016487610936888e-01,2.402365688121699261e-02,8.963020151974080418e-01
2.081975181589490465e-01,7.482048429502484721e-01,6.919070589471265631e-02,9.072036329175809932e-01,5.929086265798089173e-02,4.549260245646152834e-01,1.714788000061056028e-01,4.735561174655177341e-01,7.960008667244033997e-01,7.637467792819873091e-01,2.021798663778688887e-01,4.278459758472369368e-01,8.627914412032932079e-01
2.322335249562053061e-01,8.233152924150394236e-01,9.259046877282595123e-02,7.882612346554407345e-01,6.689387012468814842e-01,1.029472996302241983e-01,4.631886844608212872e-01,5.689452543205120172e-01,2.584631799553737119e-01,5.778209250572878819e-01,7.021955857504863507e-01,4.997919643736892237e-02,5.683413437920749045e-01
3.191527201504089639e-01,3.753443478776976594e-01,3.326591118113773060e-01,9.510016722516551058e-01,6.525858273569411505e-01,2.472369762189429165e-01,3.923533430720057558e-01,6.924047228606590165e-01,5.813772412921269783e-01,4.684637964305223834e-01,6.528161451104745883e-01,2.295830183985969608e-02,8.569859270271471541e-01
2.182150789465342466e-01,7.830485458505571650e-01,2.406394999069172425e-02,9.101264050240014392e-01,1.711205330964225002e-01,7.679678758513807102e-01,2.539537692592523932e-01,6.094437320875139008e-01,5.531905475874839828e-01,8.722027189314627282e-01,6.703721157467534830e-03,6.121940635802847197e-03,1.766293545000281462e-01
